full_text;Cat
TERKAIT NO LAPOR K5223050901567 PERIHAL LEBIH TAGIH. ST AK REK (MEI 2023) = 12594, ST APP SAAT LAPOR (09/05/2023) = 12401. REK (BELUM DILUNASI). KONDISI RUMAH DIHUNI TIDAK BERPAGAR DAN MUDAH DIJANGKAU, PETUGAS RUTIN DATANG. PELANGGAN MENGINGINKAN AGAR HAL TSB TIDAK TERULANG KEMBALI. SESUAI INFO PLG SUDAH ADA INFORMASI PETUGAS NAMUN PLG MENGHENDAKI UNTUK TAGIHAN BULAN MEI 2023 DISESUAIKAN DENGAN TAGIHAN SEBENARNYA. MOHON PLG DIKONFIRMASI KEMBALI PERIHAL TSB.;4
MOHON PENGECEKAN KE LOKASI, GARDU LISTRIK UNTUK ID PEL 171202608097 PENGADAANNYA BERBAYAR DISAMBUNG OLEH PIHAK KOMERSIL LAIN (ALFAMART SINGKEP, SUKABUMI, BANDAR LAMPUNG) SEJAK 6 MEI 2023 DIGUNAKAN UNTUK KEPERLUAN BISNIS. PELAPOR SELAKU YG DIBERI KUASA (MANAJEMEN SMAIT PERMATA BUNDA).;1
MUTASI_K (G9923051118952:gangguan) - MOHON PERIKSA APP DIKARENAKAN DIRAGUKAN BEROPERASINYA (KWH DIRASAKAN CEPAT HABIS). SEJAK 1 TAHUN. SESUAI INFORMASI PELANGGAN TIDAK ADA PENAMBAHAN ALAT ELEKTRONIK, MCB DAN SEKERING TURUN SISA KWH TETAP BERKURANG. SISA KWH 109.46 // MOHON MENGHUBUNGI JAM KERJA SAMPAI 16.00 SAJA DI TLEP NYA;3
MOHON UNTUK DITINDAKLANJUTI PROSES BALIK NAMA DARI MULTANTO WIDJAYA MENJADI JORDAN HAKIKI SIPAHUTAR. DENGAN NO. KTP PEMILIK 1202041509930004 AN. JORDAN HAKIKI SIPAHUTAR DAN NPWP PEMILIK 728296484127000. PEMOHON MENGAKU SEBAGAI PEMILIK.;1
MUTASI_K (G9923051119723:batal) - LEBIH TAGIH. ST AK REK APR 23 = 33639, ST APP TGL 16/04/23 = 33415. REK (TELAH DILUNASI). (DIHUNI, BERPAGAR DAN TERKUNCI, APP SULIT DIJANGKAU DAN MENGGUNAKAN PAPAN METER, PETUGAS RUTIN DATANG). PELANGGAN MENGINGINKAN AGAR HAL TSB TIDAK TERULANG KEMBALI. PELANGGAN PERNAH LAPOR DENGAN NO: K5423041607198, STATUS SELESAI, PELANGGAN TIDAK KONFIRMASI s.d 1X6 JAM.;4
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. BELUM ADA PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 129.;4
MUTASI_K (G9923051118793:Didaerah konsumen sering padam) - DI WILAYAH PELANGGAN SERING PADAM SETIAP MALAM DALAM 1 BULAN SUDAH 5X PADAM;0
GAGAL INPUT TOKEN SETELAH UPDATE VKRN43. PTL TIDAK PADAM, SIA KWH : 71,35;4
MOHON UNTUK DITINDAKLANJUTI. TGL 09/05/2023 DILAKUKAN PERGANTIAN APP PRABAYAR. SESUAI INFO PELANGGAN MASIH TERDAPAT SISA KWH. MOHON DAPAT DIKONVERSI KE APP BARU (86225122281).;3
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. (BELUM ADA) PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 24,35 .;4
MOHON TINDAKLANJUT DAN PENYELESAIAN. PELANGGAN MERASA LONJAKAN REK MEI 2023 = ST AW 15900, ST AK 16602. BERDASARKAN ANGKA ACMT MEI 2023 = 16602. REK (BELUM DILUNASI). (KONDISI PERSIL DIHUNI, APP MUDAH DIJANGKAU DAN PETUGAS SERING DATANG) . PLN 123 TELAH MENJELASKAN SESUAI KETENTUAN NAMUN PELANGGAN TETAP MENGINGINKAN TINDAK LANJUT.TERKAIT DENGAN NOMOR LAPOR K5223051001995 BELUM ADA TINDAKLANJUT DARI PETUGAS;4
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. (BELUM ADA) PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 14,34 PTL (TIDAK PADAM);4
MUTASI_K (G9923051018296:mohon di cek ke lapangan) - BANYAK RUMAH SERING PADAM. INFORMASI DARI PELANGGAN DALAM 1 HARI LISTRIK PADAM 3 KALI. SAAT INI PTL NYALA;0
GAGAL INPUT TOKEN SETELAH UPDATE VKRN43. PTL TIDAK PADAM SISA KWH: 19,01;4
PELANGGAN TIDAK DAPAT INPUT TOKEN SETELAH UPDATE VKRN 43. PTL TIDAK PADAM. SISA KWH 13.89. NO TOKEN 2284 8344 2837 5482 0214.;4
MUTASI_K (G9923051018058:di wilayah PTL sering padam) - DI WILAYAH TSB SERING TERJADI GANGGUAN PADAM BANYAK RUMAH. SESUAI INFORMASI PELANGGAN HAMPIR SETIAP HARI PADAM SEJAK AWAL TAHUN 2023. PTL SAAT INI MENYALA.;0
TERKAIT K5423050700598, LEBIH TAGIH. ST AK REK MEI 2023 = 60163, ST APP TGL 07/05/3023 = 60104. REKENING BELUM DILUNASI. RUMAH TIDAK DIHUNI DAN PAGAR TIDAK DIKUNCI. APP MUDAH DIJANGKAU. PELANGGAN MENGINGINKAN KOREKSI. PELANGGAN SUDAH DIHUBUNGI PETUGAS NAMUN PELANGGAN TETAP KEBERATAN MELAKUKAN PEMBAYARAN REKENING MEI 2023;4
MOHON TINDAK LANJUT DAN KONFIRMASI. PELANGGAN MENGHENDAKI KONVERSI NOMOR TOKEN. SEBELUMNYA TGL 10/05/2023 ADA PENGGANTIAN KWH METER, PELANGGAN TIDAK TAHU PASTI SISA TOKEN PADA KWH (BARU DIPAKAI 50% DARI TOKEN TERAKHIR DIBELI) SAAT INI PELANGGAN MENGHENDAKI TOKENNYA.;4
MOHON TINDAK LANJUT DAN PENYELESAIAN. TGL 08/05/2023 PELANGGAN DATANG KE ULP SETEMPAT UNTUK PENGAJUAN GESER SR. NAMUN HINGGA SAAT INI BELUM MENDAPATKAN KONFIRMASI DAN BELUM DILAKUKAN SURVEI LOKASI. SESUAI INFORMASI PELANGGAN TELAH MELENGKAPI BERKAS.;0
"""PELANGGAN MENGAJUKAN PROSES TURUN DAYA (R2T/4400 VA - R1T/2200 VA) MELALUI APLIKASI PLN MOBILE DENGAN STATUS PERMOHONAN MENUNGGU VERIFIKASI PLN UNIT DAN STATUS PADA AP2T PERMOHONAN BELUM DISAHKAN MANAGER. YBS INGIN SEGERA DAPAT DITINDAKLANJUTI.""";1
TERKAIT K5223043001017, K5223050901630 MOHON UNTUK DITINDAKLANJUTI RESTITUSI BP PROSES PB (R1T/1.300 VA) DENGAN NO. REGISTRASI/KODE BOOKING 5118012133127 DIKARENAKAN STATUS MENUNGGU PEMBAYARAN. TGL 28/04/2023 BP DAN STROOM AWAL/UJL TELAH DILUNASI. INFO PELANGGAN SUDAH DIBUATKAN LAPORAN ITSM 2093399 PROSES RESTITUSI 30 HARI, PELANGGAN MENGHENDAKI SEGERA DI REFUND AGAR DAPAT PENGAJUAN PB KEMBALI.;1
MOHON TINDAKLANJUT DAN PENYELESAIAN. PELANGGAN MERASA LONJAKAN REK MEI 2023 = ST AW 15900, ST AK 16602. BERDASARKAN ANGKA ACMT MEI 2023 = 16602. REK (BELUM DILUNASI). (KONDISI PERSIL DIHUNI, APP MUDAH DIJANGKAU DAN PETUGAS SERING DATANG) . PLN 123 TELAH MENJELASKAN SESUAI KETENTUAN NAMUN PELANGGAN TETAP MENGINGINKAN TINDAK LANJUT;4
MOHON TINDAK LANJUT DAN PENYELESAIAN. PELANGGAN BERMAKSUD MENGAJUKAN UBAH TARIF MENJADI R1 900 VA (SUBSIDI) DENGAN NO KTP PEMILIK BANGUNAN 3203141703820001 ATAS NAMA DZULHAJI. PEMOHON MENGAKU SEBAGAI PEMILIK PERSIL/YANG DIBERI KUASA. NAMUN PADA DATA AP2T TERTERA NO KTP 3203141703820001 SUDAH TERDAFTAR SUBSIDI LISTRIK DENGAN ID PEL MILIK ORANG LAIN.;1
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. (BELUM ADA) PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 18.38.;4
PELANGGAN TIDAK BISA ISI TOKEN SETELAHUPDATE VKRN 43 PTL MENYALA SISA 313.09 KWH. TERKAIT NOMOR LAPOR K5223050900557 DAN K5423050907756, INFO PELANGGAN BELUM ADA ONFIRMASI UNIT;4
MOHON UNTUK DITINDAKLANJUTI PROSES BALIK NAMA DARI DURAH MENJADI AYU SUDARSIH. DENGAN NO. KTP PEMILIK 3529155504890001 AN. AYU SUDARSIH SERTA NO. KTP DIBERI KUASA 3529010910910007 AN. ACHMAD HAMID BURHAN. PEMOHON MENGAKU SEBAGAI YANG DIBERI KUASA (SUAMI);1
MOHON TINDAK LANJUT DAN PENYELESAIAN. PELANGGAN BERMAKSUD MENGAJUKAN UBAH TARIF MENJADI SUBSIDI UNTUK PB DAYA 900 VA DENGAN NO KTP PEMILIK BANGUNAN 3518071207110002 ATAS NAMA DIANDRA FARIS PERKASA. PEMOHON MENGAKU SEBAGAI YANG DIBERI KUASA. NAMUN PADA DATA AP2T TERTERA NO KTP 3518071207110002 SUDAH TERDAFTAR SUBSIDI LISTRIK DENGAN ID PEL MILIK ORANG LAIN.;1
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. BELUM PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH 79,24.;4
DI WILAYAH TSB PTL SERING PADAM DAN SETIAP HARI PADAM;0
DISPLAY APP TERTERA GAGAL, TIDAK DAPAT INPUT TOKEN SETELAH UPDATE VKRN 43. PTL TIDAK PADAM. SISA KWH 45.8. NO TOKEN 14034322041393628769.;4
MOHON BANTUAN DAN PENYELESAIN. PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. PTL TIDAK PADAM SISA KWH 17.5. SESUAI INFO PELANGGAN, PERIHAL TSB TELAH TERSELESAIKAN, NAMUN SETELAH DIGANTI KWH METER, DAYA DINAIKIN DARI 900 VA KE 1300 VA. PETUGAS VENDORNYA BARU INFOKAN SETELAH SELESAI PASANG METERAN DAN INPUT NOMOR TOKEN. YBS TIDAK BERSEDIA DINAIKAN DAYA NYA DAN TETAP INGIN DAYA 900 AJA. TERKAIT : K5223050901665;4
TGL 03/04/2023 PROSES PB (R1T/1300 VA) MELALUI PLN MOBILE DENGAN KODE REGISTRASI/BOOKING 5382112143998. TGL 03/04/2023 BP DAN STROOM AWAL/UJL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN.;1
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. BELUM ADA PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 30,22. PTL HAMPIR PADAM.;4
MOHON TINDAKLANJUT DAN PENYELESAIAN. TGL 03/05/23 PROSES PD (R1MT/900 VA - R1T/2200 VA) PEMBAYARAN NO REG 5442015141012. NAMUN HINGGA SAAT INI BELUM ADA REALISASI PENYAMBUNGAN;1
PELANGGAN TIDAK DAPAT INPUT TOKEN SETELAH UPDATE VKRN 43 PTL TIDAK PADAM SISA 19.32 KWH;4
MOHON PENGECEKAN JARINGAN, INFO PELANGGAN DILOKASI PTL SERING PADAM. SEJAK 3 HARI INI.;0
MOHON TINDAK LANJUT DAN PENYELESAIANNYA TGL 29/04/2023 PERGANTIAN APP PRABAYAR DIKARENAKAN GANGGUAN (PADAM 1 PERSIL) DENGAN NO METER BARU 86222264490, SESUAI INFO PELANGGAN MASIH TERDAPAT TOKEN RP. 500.000 DENGAN NO TOKEN 56703600436519149371 DAN RP. 20.000,- DENGAN NO TOKEN 40809099246523479388 YANG BELUM DIISIKAN KE APP LAMA NO METER 14205396998. MOHON NO TOKEN TSB DI KONVERSI KE NO METER BARU.;4
MOHON UNTUK DITINDAKLANJUTI. TGL 07/05/2023 PENANGANAN APP PERIKSA G5423050712095 DAN DIBERIKAN BA PERBAIKAN GANGGUAN AKAN DILAKUKAN PERGANTIAN APP. HINGGA SAAT INI BELUM ADA PERGANTIAN DAN MASIH TERTERA PERIKSA.;3
PELANGGAN TDK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. SISA KWH 18.9;4
PELANGGAN TIDAK DAPAT INPUT TOKEN SETELAH UPDATE VKRN 43. SISA KWH 64.39. TERKAIT K5223050902224;4
MOHON DITINDAKLANJUTI, PELANGGAN MENGHENDAKI PEMASANGAN BARU KEMBALI SETELAH BONGKAR RAMPUNG DENGAN DAYA 900 VA NIK KTP PEMILIK 3175015612860003 A.N PRIMA JEIHEN PUTRI MAYANG SARI SA 20.000.;1
TERKAIT K1223050900628 PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. SISA KWH= 18.24 KWH. NO TOKEN: 6285 3478 1041 7008 1433;4
MOHON INFORMASI DAN PENJELASAN, YBS MENDAPATKAN SURAT DARI PETUGAS TERKAIT PEMBAYARAN TAGIHAN REKENING LISTRIK NAMUN INFORMASI PETUGAS PEMBAYARANNYA MELALUI PETUGAS DAN TIDAK MENGGUNAKNA NOMOR REGISTER DAN PELANGGAN BERKEBERAATAN DAN MEMINTA INFORMASI.;4
MOHON UNTUK DITINDAKLANJUTI PROSES UBAH ALAMAT DARI VILLA CIOMAS INDAH JL NURI RAYA BLOK H 15 NO 12 RT 002 RW 014 KEL CIOMAS RAHAYU KEC CIOMAS KAB BOGOR MENJADI PONDOK KENCANA PERMAI JL BERLIAN RAYA BLOK B NO 55 RT 004 RW 013 KEL PADASUKA KEC CIOMAS KAB BOGOR. DENGAN NO. KTP PEMILIK 3201294805620001 AN. MARIANA TAKANDJANDJI DAN NPWP PEMILIK 59.205.017.3-434.000 SERTA NO. KTP DIBERI KUASA 3201292203930003 AN. HADI PRASETYO PEMOHON MENGAKU SEBAGAI (DIBERI KUASA SEBAGAI ANAK KANDUNG PEMILIK RUMAH).;1
DENGAN IDPEL (120120613161) DI (JLN.BUNGA ASOKA GG.AMAL/GG.ANDALAS RT.00/RW.00 KELUARAN, ASAM KUMBANG, KECAMATAN MEDAN SELAYANG, KOTA MEDAN/PROVINSI SUMATERA UTARA). DIDUGA MENGGUNAKAN PTL SECARA TIDAK SYAH SEJAK (2016) DENGAN CARA (MENSAMBUNGKAN LISTRIK KE TEMPAT RUMAH YG LAIN). DIGUNAKAN UNTUK (PRIBADI). MOHON IDENTITAS PELAPOR UNTUK DIRAHASIAKAN SESUAI UU PERLINDUNGAN SAKSI;3
MOHON TINDAKLANJUT DAN PENYELESAIAN. PELANGGAN MERASA LONJAKAN REK APRIL & MEI. ST AW 17, ST AK 17 . BERDASARKAN ANGKA ACMT = 17. REK MEI BELUM DILUNASI. RUMAH KOSONG . PLN 123 TELAH MENJELASKAN SESUAI KETENTUAN NAMUN PELANGGAN TETAP MENGINGINKAN TINDAK LANJUT.;4
TGL 27/3/2023 PROSES PB (B1T/2200 VA) MELALUI PLN MOBILE DENGAN KODE REGISTRASI/BOOKING 5382112143877. TGL 27/3/2023 BP DAN STROOM AWAL/UJL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN.;1
LEBIH TAGIH. ST AK REK MEI 2023 = 55854, ST APP TGL 09/05/2023 = 55849. REK BELUM DILUNAS. BERPAGAR TERKUNCI. PELANGGAN TIDAK MENGETAHUI PETUGAS CATER DATANG. PELANGGAN MENGINGINKAN AGAR HAL TSB TIDAK TERULANG KEMBALI.;4
MUTASI_K (G9923050916948:APP) - TERKAIT NO LAPOR K5223050900746 PERMASALAHAN SEBELUMNYA PERIHAL MOHON UNTUK DITINDAKLANJUTI. TGL. 25/03/2023 DILAKUKAN REALISASI PD (R1T / 1300 VA)- (R1T / 2200 VA) DENGAN NO. REG 2110015051768. SESUAI INFO PELANGGAN MASIH TERDAPAT PEMBELIAN TOKEN PADA TGL.25/03/2023 SEBESAR RP. 100,000,- DENGAN NO TOKEN 28818372872666533697 DAN RP. 50,000,- DENGAN NO TOKEN 32661789934755350264 YANG BELUM DIINPUT PADA DAYA LAMA. MOHON DAPAT DIKONVERSI KE DAYA BARU. PELANGGAN DTG KEKANTOR TGL 05/04/2023. SESUAI INFORMASI PELANGGAN SUDAH ADA KONFIRMASI PETUGAS UNTUK DATANG KE KANTOR UNIT SETEMPAT NAMUN PELANGGAN MENGHENDAKI LANGSUNG MENDAPATKAN KONFIRMASI MELALUI NO TELEPON YANG SUDAH TERTERA. MOHON TINDAKLANJUT DAN PENYELESAIANNYA.;4
PELANGGAN TIDAK DAPAT INPUT TOKEN SETELAH UPDATE VKRN 43.;4
MOHON UNTUK DITINDAKLANJUTI PELANGGAN BERMAKSUD INGIN PENGAJUAN TAMBAH DAYA. BERDASARKAN DATA PADA AP2T (STATUS DALAM PROSES PERMOHONAN).;1
TERKAIT K5422083105979. MOHON UNTUK DITINDAKLANJUTI. PENGAJUAN PROSES GESER TIANG. INFO PELANGGAN PETUGAS TELAH DATANG SURVEI NAMUN BELUM ADA TINDAK LANJUT.;0
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. SISA 16 KWH, PTL MENYALA.;4
MOHON TINDAK LANJUT DAN PENYELESAIAN. TGL 09/05/2023 PELANGGAN DENGAN NO METER 14006508890 TIDAK DAPAT MELAKUKAN PEMBELIAN TOKEN DIKARENAKAN TERKENA BLOCKING PEMBELIAN. DATA PADA AP2T TERDAPAT INFORMASI KWH METER TERBANG . SISA KWH 39.37;4
TGL 05/03/2023 PROSES PB (R1MT / 900 VA ) MELALUI PLN MOBILE DENGAN KODE REGISTRASI/BOOKING 1164540000005754. TGL 09/03/2023 BP DAN STROOM AWAL/UJL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. TERKAIT NOMOR LAPOR K5423050309495;1
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. (BELUM ADA) PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 17,64.;4
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. SISA KWH 10,03.;4
TOKEN GAGAL DIMASUKAN SETELAH UPDATE VKRN 43, PTL TIDAK PADAM SISA KWH 13.89;4
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. PTL TIDAK PADAM SISA KWH 17.5. UPDATE LAPORAN CC.52.DIKA.SM INFORMASI PELANGGAN SUDAH DIBERIKAN KODE CT DAN SUDAH DILAKUKAN SESUAI INSTRUKSI NAMUN MASIH GAGAL / TERTERA EROR;4
TERKAIT K5223043001017 MOHON UNTUK DITINDAKLANJUTI RESTITUSI BP PROSES PB (R1T/1.300 VA) DENGAN NO. REGISTRASI/KODE BOOKING 5118012133127 DIKARENAKAN STATUS MENUNGGU PEMBAYARAN. TGL 28/04/2023 BP DAN STROOM AWAL/UJL TELAH DILUNASI. INFO PELANGGAN SUDAH DIBUATKAN LAPORAN ITSM 2093399 PROSES RESTITUSI 30 HARI, PELANGGAN MENGHENDAKI SEGERA DI REFUND AGAR DAPAT PENGAJUAN PB KEMBALI.;1
PELANGGAN TIDAK BISA ISI TOKEN SETELAHUPDATE VKRN 43 PTL MENYALA SISA 313.09 KWH. TERKAIT NOMOR LAPOR K5223050900557;4
LEBIH TAGIH. ST AK REK (MEI 2023) = 12594, ST APP SAAT LAPOR (09/05/2023) = 12401. REK (BELUM DILUNASI). KONDISI RUMAH DIHUNI TIDAK BERPAGAR DAN MUDAH DIJANGKAU, PETUGAS RUTIN DATANG. PELANGGAN MENGINGINKAN AGAR HAL TSB TIDAK TERULANG KEMBALI;4
MOHON TINDAK LANJUT DAN PENYELESAIANNYA. BERDASARKAN INFO PELANGGAN TGL 08/04/2023 TERJADI GANGGUAN G5423040805930 (DISPLAY APP TERTERA PERIKSA. PELANGGAN TIDAK DAPAT MELAKUKAN SELF DIAGNOSIS) DIPERSIL TSB DAN TELAH DILAKUKAN PERBAIKAN OLEH PETUGAS BP. ADIT & RAHMAT DENGAN CARA SAMBUNG LANGSUNG DENGAN NO.BA = 110427 PELANGGAN MENGINGINKAN AGAR SEGERA DILAKUKAN PENANGANAN SESUAI KETENTUAN.;3
MOHON TINDAK LANJUT DAN PENYELESAIAN, TERKAIT NO LAPOR G5423050828427, PELANGGAN SETIAP MELAPOR SELLAU DIBATALKAN, PELANGGAN MENGHEDAKI DIKONFIRMASI PETIHAL TSB;0
MOHON TINDAK LANJUT DAN PENYELESAIAN INFORMASI DARI PELANGGAN PETUGA DATANG DAN MENGANCAM PELANGGAN BAHWA AKAN MELAKUKAN PEMUTUSAN LISTRIK.;6
TERKAIT K5223050800216 PERIHAL (PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. PTL TIDAK PADAM SISA KWH 2341.70) PETUGAS SUDAH MENGHUBUGI DAN DIINFORMASIKAN AKAN DILAKUKAN PERGANTIAN TOKENNYA,NAMUN MEMBUTUHKAN WAKYTU +/- 3 MINGGU. PELANGGAN MENGINGINKAN PENJELASAN DAN KONFIRMASI.;4
MOHON UNTUK DITINDAKLANJUTI RESTITUSI BP PROSES PB (R1MT/900 VA) DENGAN NO. REGISTRASI/KODE BOOKING 5135412051679 DIKARENAKAN SALAH DALAM PENULISAN ALAMAT. TGL 28/03/2023 BP DAN STROOM AWAL/UJL TELAH DILUNASI. STATUS PADA AP2T TGL 30/03/23 TELAH PEMBATALAN DAN RETITUSI TUNAI, NAMUN HINGGAA SAAT INI BELUM DIKONFIRMASI. TERKAIT K5423040303579;1
LAPOR ULANG TERKAIT : K5423050805117, K5423050902068. TGL 08/05/23 PERGANTIAN APP DIPERSIL TSB, NAMUN SESUAI INFO PELANGGAN SALAH SATU SEGEL (MCB) BELUM DIPASANG KEMBALI. MOHON AGAR DIPASANG SESUAI KETENTUAN;3
KELUHAN BERULANG : K5423050808316, K5223050801972 PELANGGAN MENGAJUKAN PROSES TURUN DAYA (R2/5.500 VA - R1/2.200 VA) MELALUI APLIKASI PLN MOBILE DENGAN STATUS PERMOHONAN MENUNGGU VERIFIKASI PLN UNIT DAN STATUS PADA AP2T PERMOHONAN BELUM DISAHKAN MANAGER. YBS INGIN SEGERA DAPAT DITINDAKLANJUTI. PELANGGAN MENGHUBUNGI KEMBALI CC.52.ANGGOLA.SM;1
MOHON PENGECEKAN JARINGAN. SESUAI INFORMASI PELANGGAN LOKASI SERING PADAM SUDAH 4 KALI. DURASI PADAM 2-4 JAM. PELANGGAN MENGELUHKAN AKTIVITAS TERGANGGU.;0
MUTASI_K (G9923050916127:Batalkan) - TGL 24/01/2022 PROSES PB (R1T/1.300 VA) MELALUI WEB ONLINE DENGAN KODE AGENDA 224009912201249410. TGL 24/01/2022 BP DAN STROOM AWAL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. PADA STATUS AP2T TERTERA LEBIH DARI 25 HARI DAN SESUAI INFORMASI PELANGGAN WARGA SUDAH KIRIM SURAT KE PLN PALANGKARAYA, BANK BTN, ASOSIASI PENGEMBANG DLL TP TETAP AJA UJUNG2 NYA YA PLN MAU BIAYA PEMASANGAN TIANG DARI DEVELOPER TP DEVELOPER TIDAK MAU KELUAR UANG, JADI SAMPAI SEKARANG TIDAK ADA KABAR/PERKEMBANGAN NYA. SESUAI INFO PELANGGAN, BELUM ADA TINDAK LANJUT. PELANGGAN PERNAH LAPOR DENGAN NO: K5223042501144, K5423042812614, K5423050309578 DAN K5423050604074. STATUS BATAL, SESUAI INFORMASI PELANGGAN BELUM ADA KONFIRMASI PETUGAS.;1
MUTASI_K (G9923050916151:GANGGUAN) - DI WILAYAH TSB PTL SERING PADAM (DALAM 2 MINGGU TERAKHIR SUDAH 5 KALI PADAM).;0
MOHON TINDAKLANJUT DAN PENYELESAIAN. ID PELANGGAN 520521067518, TGL 17/04/23 PROSES PD (R1MT/900 VA - R1T/1.300 VA) PEMBAYARAN NO REG 5205215051263. NAMUN HINGGA SAAT INI BELUM ADA REALISASI PENYAMBUNGAN. STATUS PADA AP2T TGL 26/04/23 TELAH PEREMAJAAN PDL.;1
MOHON TINDAKLANJUT DAN PENYELESAIAN. TGL 17/04/23 PROSES PD (R1MT/900 VA - R1T/1.300 VA) PEMBAYARAN NO REG 5205215051263. NAMUN HINGGA SAAT INI BELUM ADA REALISASI PENYAMBUNGAN. STATUS PADA AP2T TGL 26/04/23 TELAH PEREMAJAAN PDL. /PEMBATALAN LAPORAN SEHARUSNYA ISUE TYPE PD BELUM REALISASI. CC.54.YANTI.SM;1
PELANGGAN GAGAL INPUT TOKEN SETELAH UPDATE VKRN-43. PTL NYALA (SISA 80 kWh);4
TERKAIT LAPORAN SEBELUMNYA: K5423021500141. PERMASALAHAN TOKEN BARU BELI DAN BARU AKAN DIMASUKKAN TETAPI KETERANGANNYA TERPAKAI. SESUAI INFORMASI PELANGGAN SEBELUMNYA SUDAH DI KONFIRMASI PETUGAS DAN MENDAPATKAN INFORMASI MENUNGGU 1-2 BULAN. NAMUN HINGGA SAAT INI BELUM ADA TINDAKLANJUT KEMBALI PETUGAS. MOHON TINDAK LANJUT DAN PENYELESAIANNYA.;4
PENGISIAN TOKEN DISPLAY GAGAL UPDATE VKRN 43 (PTL TIDAK PADAM) SISA KWH 234,5 KWH;4
MUTASI_K (G9923050915976:Konversi sisa token) - MOHON UNTUK DITINDAKLANJUTI. TGL. 25/03/2023 DILAKUKAN REALISASI PD (R1T / 1300 VA)- (R1T / 2200 VA) DENGAN NO. REG 2110015051768. SESUAI INFO PELANGGAN MASIH TERDAPAT PEMBELIAN TOKEN PADA TGL.25/03/2023 SEBESAR RP. 100,000,- DENGAN NO TOKEN 28818372872666533697 DAN RP. 50,000,- DENGAN NO TOKEN 32661789934755350264 YANG BELUM DIINPUT PADA DAYA LAMA. MOHON DAPAT DIKONVERSI KE DAYA BARU. PELANGGAN DTG KEKANTOR TGL 05/04/2023 DAN SDH DIKONFIRMASI PETUGAS, NAMUN BLM ADA TINDAK LANJUT.;4
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43 SISA KWH=23,84;4
TGL 29/04/2023 TUNGGAKAN REK APRIL 2023 BERIKUT BK TELAH DILUNASI MELALUI BANK BNI. PTL MINTA SEGERA DISAMBUNG. SESUAI INFORMASI PELANGGAN KWH METER DICABUT PETUGAS. TERKAIT K5223050202140. LAPOR ULANG KEMBALI, BELUM ADA PENYAMBUNGA KEMBALI OLEH PETUGAS. CC.54.BUDIYOSO.SM. PELANGGAN MENGHUBUNGI KEMBALI CC.52.PUTRI.SM;6
LAPOR ULANG TERKAIT : K5423050805117. TGL 08/05/23 PERGANTIAN APP DIPERSIL TSB, NAMUN SESUAI INFO PELANGGAN SALAH SATU SEGEL (MCB) BELUM DIPASANG KEMBALI. MOHON AGAR DIPASANG SESUAI KETENTUAN;3
TERKAIT NO LAPOR K5423050810414, PELANGGAN TIDAK BISA ISI TOKEN SETELAHUPDATE VKRN 43 PTL MENYALA SISA 313.09 KWH;4
MOHON TINDAKLANJUT. TGL 07/05/2023 PELANGGAN MENGAJUKAN PERMOHONAN TURUN DAYA DARI R2/3500VA KE R1/2200VA MELALUI PLN MOBILE DENGAN NO. AGENDA 537419922305079336. NAMUN PADA AP2T STATUS TERTERA PERMOHONAN BELUM DISAHKAN MANAGER.;1
